Rk,Player,Nation,Position,Team,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Minutes,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
99,Ryan Christie,sct SCO,MF,Bournemouth,30-069,1995,29,27,2117,23.5,2,3,5,2,0,0,9,0,1.8,1.8,3.5,5.4,34,137,44,0.09,0.13,0.21,0.09,0.21,0.08,0.15,0.23,0.08,0.23,Matches,2117,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,33,12,36.4,1.40,0.51,0.06,0.17,19.6,0,0.06,+0.2,+0.2,837,1056,79.3,14882,4269,368,417,88.2,378,430,87.9,82,168,48.8,3.0,-0.5,41,118,33,5,85,3.62,72,7,0,2,1,9,0.38,8,1,0,0,0,0,1376,74,256,773,372,46,1376,23,47.9,22,45.8,726,8,44,25,777,0,43,1,48,30,33,0,0,0,182,20,28,41.7
132,Rúben Dias,pt POR,DF,Manchester City,27-353,1997,23,21,1911,21.2,0,0,0,0,0,0,4,0,1.4,1.4,0.3,1.6,34,120,6,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.08,0.07,0.08,Matches,1911,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,17,5,29.4,0.80,0.24,0.00,0.00,18.4,0,0.08,-1.4,-1.4,1852,1984,93.3,31998,10291,781,806,96.9,952,990,96.2,97,146,66.4,0.9,-0.3,5,178,5,0,22,1.04,15,0,0,0,2,1,0.05,1,0,0,0,0,0,2133,188,711,1175,251,22,2133,2,66.7,1,33.3,1524,1,6,1,1738,0,11,0,3,18,9,0,1,1,65,30,29,50.8
357,Sam Morsy,eg EGY,MF,Ipswich Town,33-234,1991,29,27,2419,26.9,1,1,2,1,0,0,9,0,0.3,0.3,0.8,1.2,14,103,9,0.04,0.04,0.07,0.04,0.07,0.01,0.03,0.04,0.01,0.04,Matches,2419,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,9,2,22.2,0.33,0.07,0.11,0.50,26.3,0,0.04,+0.7,+0.7,1083,1255,86.3,17344,4779,567,608,93.3,420,459,91.5,69,120,57.5,1.1,+0.2,18,127,13,2,39,1.45,34,4,0,1,0,2,0.07,2,0,0,0,0,0,1468,85,439,834,209,4,1468,12,60.0,6,30.0,750,2,15,10,982,0,44,0,12,28,34,0,1,1,138,16,23,41.0
264,Sam Johnstone,eng ENG,GK,Wolves,32-038,1993,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,630,17,2.43,39,23,61.5,0,1,6,0,0.0,2,0,0,0.0,0,0,N/a,0.00,0.00,N/a,N/a,N/a,0,N/a,0.0,0.0,184,278,66.2,5548,4270,31,32,96.9,80,82,97.6,72,160,45.0,0.0,0.0,1,6,0,0,2,0.29,2,0,0,0,0,0,0.00,0,0,0,0,0,0,306,229,304,2,0,0,306,0,N/a,0,N/a,196,0,0,0,179,0,0,0,0,0,0,0,0,0,9,4,0,100.0
492,Sammie Szmodics,ie IRL,"FW,MF",Ipswich Town,29-220,1995,19,13,979,10.9,4,0,4,4,0,0,2,0,3.4,3.4,0.2,3.6,16,18,46,0.37,0.00,0.37,0.37,0.37,0.31,0.02,0.33,0.31,0.33,Matches,979,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,21,12,57.1,1.93,1.10,0.19,0.33,14.0,0,0.16,+0.6,+0.6,144,194,74.2,2402,702,67,77,87.0,54,64,84.4,15,29,51.7,0.5,-0.2,4,10,4,1,9,0.83,7,0,1,0,0,0,0.00,0,0,0,0,0,0,309,17,80,119,116,33,309,4,33.3,6,50.0,174,7,24,17,189,0,9,8,13,6,9,0,1,0,41,6,11,35.3
54,Sander Berge,no NOR,MF,Fulham,27-077,1998,27,23,2017,22.4,0,0,0,0,0,0,4,0,0.2,0.2,0.6,0.8,27,110,8,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.03,0.01,0.03,Matches,2017,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2,0,0.0,0.09,0.00,0.00,N/a,7.6,0,0.08,-0.2,-0.2,985,1079,91.3,17541,4200,406,443,91.6,474,502,94.4,89,106,84.0,0.6,-0.6,17,104,4,0,41,1.83,36,1,1,0,2,2,0.09,2,0,0,0,0,0,1255,75,345,720,196,13,1255,11,55.0,6,30.0,734,2,11,15,809,0,27,0,3,20,28,0,0,0,116,25,20,55.6
509,Sandro Tonali,it ITA,MF,Newcastle Utd,24-359,2000,32,24,2270,25.2,3,2,5,3,0,0,5,0,3.6,3.6,1.4,5.0,33,113,47,0.12,0.08,0.20,0.12,0.20,0.14,0.05,0.20,0.14,0.20,Matches,2270,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,31,10,32.3,1.23,0.40,0.10,0.30,19.5,2,0.12,-0.6,-0.6,1090,1303,83.7,17149,4348,578,644,89.8,401,461,87.0,72,118,61.0,1.9,+0.6,20,87,25,4,60,2.38,44,1,3,5,3,8,0.32,8,0,0,0,0,0,1556,60,357,860,365,40,1556,19,54.3,13,37.1,839,5,25,23,1076,0,36,2,30,30,29,1,0,0,162,12,11,52.2
73,Santiago Bueno,uy URU,DF,Wolves,26-174,1998,27,18,1678,18.6,0,0,0,0,0,0,2,0,0.4,0.4,0.0,0.4,1,28,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,1678,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,6,3,50.0,0.32,0.16,0.00,0.00,14.0,0,0.07,-0.4,-0.4,730,828,88.2,13408,4144,257,278,92.4,409,435,94.0,51,90,56.7,0.1,0.0,0,24,2,0,12,0.64,10,1,0,0,1,4,0.21,3,0,0,0,0,1,1008,168,510,480,21,6,1008,0,0.0,4,100.0,547,0,2,2,650,0,26,0,0,15,21,0,0,0,43,34,31,52.3
309,Saša Lukić,rs SRB,MF,Fulham,28-262,1996,27,25,2079,23.1,0,2,2,0,0,0,12,0,1.0,1.0,2.6,3.6,37,87,29,0.00,0.09,0.09,0.00,0.09,0.04,0.11,0.16,0.04,0.16,Matches,2079,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,15,2,13.3,0.65,0.09,0.00,0.00,20.9,0,0.07,-1.0,-1.0,991,1129,87.8,16673,4002,473,513,92.2,431,467,92.3,74,107,69.2,1.3,-0.6,23,93,14,5,50,2.17,32,11,0,1,1,3,0.13,2,0,0,1,0,0,1340,49,290,766,297,15,1340,8,47.1,5,29.4,749,4,20,7,861,0,58,0,53,25,36,0,0,0,103,18,23,43.9
308,Sean Longstaff,eng ENG,MF,Newcastle Utd,27-184,1997,24,8,797,8.9,0,0,0,0,0,0,2,0,0.6,0.6,0.2,0.8,4,40,22,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09,Matches,797,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,6,1,16.7,0.68,0.11,0.00,0.00,13.5,0,0.10,-0.6,-0.6,294,348,84.5,4403,1171,161,185,87.0,111,120,92.5,15,22,68.2,0.2,-0.2,4,26,1,0,14,1.58,12,0,1,0,0,2,0.23,1,0,0,1,0,0,433,23,122,193,121,21,433,2,28.6,4,57.1,248,2,9,7,308,0,9,0,5,7,16,0,0,0,31,7,7,50.0
128,Sepp van den Berg,nl NED,DF,Brentford,23-133,2001,27,25,2226,24.7,0,0,0,0,0,0,2,0,1.6,1.6,0.2,1.8,9,68,27,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.07,0.07,0.07,Matches,2226,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,15,5,33.3,0.61,0.20,0.00,0.00,10.8,0,0.11,-1.6,-1.6,914,1085,84.2,15702,4997,402,460,87.4,446,503,88.7,58,93,62.4,0.5,-0.2,4,56,3,1,20,0.81,19,0,0,1,0,2,0.08,1,0,0,0,1,0,1377,239,699,523,158,41,1377,4,57.1,3,42.9,611,1,14,7,775,0,19,1,7,19,22,1,0,0,81,83,65,56.1
426,Sergio Reguilón,es ESP,DF,Tottenham,28-137,1996,3,0,123,1.4,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,4,12,10,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Matches,123,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,0,0.0,0.73,0.00,0.00,N/a,5.4,0,0.07,-0.1,-0.1,73,105,69.5,1144,410,33,44,75.0,36,47,76.6,3,9,33.3,0.2,0.0,1,11,2,1,1,0.73,1,0,0,0,0,0,0.00,0,0,0,0,0,0,121,2,28,61,33,3,121,2,50.0,0,0.0,64,1,1,1,74,0,2,0,10,2,3,0,0,0,9,5,2,71.4
5,Simon Adingra,ci CIV,"FW,MF",Brighton,23-121,2002,25,9,888,9.9,2,1,3,2,0,0,0,0,2.2,2.2,1.8,4.0,35,14,114,0.20,0.10,0.30,0.20,0.30,0.22,0.18,0.40,0.22,0.40,Matches,888,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,25,7,28.0,2.53,0.71,0.08,0.29,16.2,0,0.09,-0.2,-0.2,232,310,74.8,3398,695,143,166,86.1,69,94,73.4,14,26,53.8,2.3,-0.8,13,5,12,5,38,3.86,26,0,6,0,0,7,0.71,5,0,1,1,0,0,457,6,59,142,261,62,457,20,43.5,26,56.5,301,19,33,10,316,0,10,2,34,8,13,0,0,0,38,5,3,62.5
324,Solly March,eng ENG,"FW,MF",Brighton,30-286,1994,8,1,168,1.9,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.4,5,2,20,0.00,0.00,0.00,0.00,0.00,0.05,0.15,0.19,0.05,0.19,Matches,168,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2,0,0.0,1.07,0.00,0.00,N/a,22.5,0,0.04,-0.1,-0.1,60,95,63.2,990,222,35,40,87.5,16,28,57.1,7,18,38.9,0.3,-0.3,3,2,4,4,7,3.77,6,1,0,0,0,2,1.08,2,0,0,0,0,0,118,3,12,33,73,7,118,1,25.0,3,75.0,57,3,3,1,67,0,2,3,20,2,3,0,0,0,7,1,2,33.3
235,Son Heung-min,kr KOR,FW,Tottenham,32-298,1992,28,23,2004,22.3,7,9,16,6,1,2,1,0,7.0,5.4,8.2,13.7,87,104,259,0.31,0.40,0.72,0.27,0.67,0.31,0.37,0.68,0.24,0.61,Matches,2004,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,53,24,45.3,2.38,1.08,0.11,0.25,17.0,1,0.10,0.0,+0.6,703,890,79.0,9833,2671,437,487,89.7,192,240,80.0,36,75,48.0,5.1,+0.8,50,36,51,6,116,5.21,86,8,10,5,0,15,0.67,13,0,0,1,1,0,1093,15,110,347,646,117,1091,29,35.4,40,48.8,732,40,25,29,837,0,5,11,75,5,9,1,0,0,81,6,11,35.3
396,Stefan Ortega,de GER,GK,Manchester City,32-177,1992,13,12,1100,12.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,1100,18,1.47,50,33,68.0,5,4,3,3,25.0,2,0,0,0.0,0,0,N/a,0.00,0.00,N/a,N/a,N/a,0,N/a,0.0,0.0,373,459,81.3,8327,5597,102,105,97.1,190,196,96.9,79,154,51.3,0.0,0.0,0,6,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,492,383,489,3,0,0,492,0,N/a,0,N/a,323,0,0,0,309,0,1,0,0,0,0,0,1,0,8,2,0,100.0
331,Stephy Mavididi,eng ENG,FW,Leicester City,26-336,1998,30,16,1615,17.9,4,1,5,4,0,0,2,0,1.8,1.8,2.6,4.4,91,57,138,0.22,0.06,0.28,0.22,0.28,0.10,0.15,0.25,0.10,0.25,Matches,1615,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,26,7,26.9,1.45,0.39,0.15,0.57,16.1,1,0.07,+2.2,+2.2,460,613,75.0,6191,1429,286,314,91.1,124,184,67.4,18,43,41.9,3.3,-1.6,22,32,26,7,50,2.78,39,2,4,2,1,7,0.39,6,0,1,0,0,0,863,23,132,327,421,61,863,35,36.8,47,49.5,583,27,39,35,623,0,18,3,69,11,19,0,0,0,83,9,15,37.5
63,Sven Botman,nl NED,DF,Newcastle Utd,25-110,2000,4,3,232,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,232,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,0,0.0,0.39,0.00,0.00,N/a,11.7,0,0.03,0.0,0.0,119,135,88.1,2026,812,57,67,85.1,52,53,98.1,7,10,70.0,0.0,0.0,0,9,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,165,24,67,93,6,5,165,1,33.3,1,33.3,85,0,1,1,107,0,4,0,0,4,4,0,0,0,8,11,6,64.7
451,Sávio,br BRA,"FW,MF",Manchester City,21-022,2004,27,21,1734,19.3,1,8,9,1,0,0,3,0,4.9,4.9,6.8,11.6,133,66,239,0.05,0.42,0.47,0.05,0.47,0.25,0.35,0.60,0.25,0.60,Matches,1734,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,54,21,38.9,2.80,1.09,0.02,0.05,17.7,1,0.09,-3.9,-3.9,676,836,80.9,10078,1700,412,459,89.8,222,277,80.1,31,54,57.4,6.0,+1.2,44,19,47,8,107,5.55,76,2,15,7,3,15,0.78,10,0,2,1,1,1,1071,14,55,281,754,149,1071,51,45.9,39,35.1,766,73,42,37,834,0,17,3,81,6,16,2,0,0,79,1,2,33.3
104,Séamus Coleman,ie IRL,DF,Everton,36-203,1988,3,2,197,2.2,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,1,8,2,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.26,0.26,0.26,Matches,197,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,1,100.0,0.46,0.46,0.00,0.00,10.5,0,0.57,-0.6,-0.6,57,79,72.2,1046,504,27,29,93.1,24,31,77.4,6,16,37.5,0.0,0.0,0,6,0,0,2,0.91,1,0,1,0,0,1,0.46,1,0,0,0,0,0,100,11,39,43,19,2,100,4,80.0,1,20.0,43,0,1,1,51,0,0,0,3,1,1,0,0,0,7,1,1,50.0
38,Taiwo Awoniyi,ng NGA,FW,Nott'ham Forest,27-263,1997,25,3,408,4.5,1,0,1,1,0,0,0,0,2.1,2.1,0.1,2.2,6,7,20,0.22,0.00,0.22,0.22,0.22,0.47,0.02,0.49,0.47,0.49,Matches,408,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,10,4,40.0,2.21,0.88,0.10,0.25,12.6,0,0.21,-1.1,-1.1,61,95,64.2,705,157,42,58,72.4,14,25,56.0,1,5,20.0,0.1,-0.1,2,5,2,0,9,1.98,5,0,1,1,0,1,0.22,0,0,0,1,0,0,166,5,16,78,73,21,166,4,44.4,5,55.6,89,2,19,19,112,0,8,1,2,0,3,0,0,0,18,13,38,25.5
294,Tariq Lamptey,gh GHA,DF,Brighton,24-214,2000,13,9,765,8.5,2,2,4,2,0,0,0,0,0.4,0.4,0.8,1.2,25,12,40,0.24,0.24,0.47,0.24,0.47,0.05,0.09,0.14,0.05,0.14,Matches,765,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,6,2,33.3,0.71,0.24,0.33,1.00,18.5,0,0.06,+1.6,+1.6,314,381,82.4,4884,1213,169,181,93.4,124,155,80.0,18,35,51.4,0.5,+1.2,5,11,5,4,15,1.76,12,1,0,1,1,3,0.35,2,0,0,0,0,1,489,25,147,208,137,9,489,9,33.3,15,55.6,267,2,9,4,276,0,12,0,24,6,10,0,1,0,35,1,12,7.7
227,Taylor Harwood-Bellis,eng ENG,DF,Southampton,23-092,2002,31,29,2564,28.5,1,0,1,1,0,0,8,0,1.7,1.7,1.0,2.7,28,116,9,0.04,0.00,0.04,0.04,0.04,0.06,0.03,0.10,0.06,0.10,Matches,2564,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,19,7,36.8,0.67,0.25,0.05,0.14,10.6,0,0.09,-0.7,-0.7,1742,1979,88.0,32312,11643,637,685,93.0,937,1019,92.0,154,240,64.2,0.6,-1.0,14,168,9,0,36,1.26,31,0,0,1,1,2,0.07,1,0,0,1,0,0,2268,306,1054,1051,172,38,2268,3,100.0,0,0.0,1303,0,15,5,1640,0,32,0,9,30,19,0,0,0,115,52,40,56.5
501,Thiago,br BRA,FW,Brentford,23-310,2001,4,1,132,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,2,4,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.11,0.07,0.11,Matches,132,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,0,0.0,0.68,0.00,0.00,N/a,14.7,0,0.10,-0.1,-0.1,28,39,71.8,428,56,14,20,70.0,9,12,75.0,3,4,75.0,0.0,-0.1,2,1,1,0,2,1.36,1,0,0,0,1,0,0.00,0,0,0,0,0,0,56,6,11,23,23,2,56,2,66.7,1,33.3,34,1,5,1,35,0,3,1,1,2,2,0,0,0,9,4,3,57.1
404,Thomas Partey,gh GHA,"MF,DF",Arsenal,31-323,1993,31,27,2437,27.1,4,2,6,4,0,0,4,0,2.0,2.0,1.9,4.0,31,165,45,0.15,0.07,0.22,0.15,0.22,0.07,0.07,0.15,0.07,0.15,Matches,2437,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,23,7,30.4,0.85,0.26,0.17,0.57,19.5,0,0.09,+2.0,+2.0,1486,1695,87.7,23752,6336,774,832,93.0,607,682,89.0,82,122,67.2,2.2,+0.1,17,146,33,2,56,2.07,46,2,1,1,4,13,0.48,8,2,0,1,1,1,1928,64,401,1061,477,27,1928,20,66.7,8,26.7,1087,3,20,14,1373,0,39,1,12,32,48,0,0,0,120,26,21,55.3
247,Tim Iroegbunam,eng ENG,MF,Everton,21-306,2003,16,5,566,6.3,0,1,1,0,0,0,4,0,0.2,0.2,0.2,0.4,8,14,9,0.00,0.16,0.16,0.00,0.16,0.04,0.03,0.07,0.04,0.07,Matches,566,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,5,0,0.0,0.80,0.00,0.00,N/a,22.5,0,0.05,-0.2,-0.2,109,150,72.7,1830,586,49,67,73.1,42,50,84.0,13,19,68.4,0.1,+0.8,3,10,1,0,10,1.59,6,0,1,1,2,1,0.16,1,0,0,0,0,0,255,21,80,122,59,12,255,8,40.0,8,40.0,121,2,10,18,110,0,15,0,1,15,13,0,0,0,47,9,4,69.2
545,Timo Werner,de GER,"FW,MF",Tottenham,29-057,1996,18,4,516,5.7,0,3,3,0,0,0,0,0,1.0,1.0,2.5,3.5,42,30,89,0.00,0.52,0.52,0.00,0.52,0.17,0.44,0.61,0.17,0.61,Matches,516,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,8,3,37.5,1.40,0.52,0.00,0.00,18.2,0,0.12,-1.0,-1.0,158,236,66.9,2383,597,80,97,82.5,61,86,70.9,7,18,38.9,1.5,+0.5,10,3,15,2,18,3.13,14,0,2,1,0,3,0.52,3,0,0,0,0,0,298,8,24,78,203,33,298,10,52.6,8,42.1,215,18,14,6,227,0,3,5,28,1,4,0,0,0,18,0,1,0.0
90,Timothy Castagne,be BEL,DF,Fulham,29-148,1995,23,17,1625,18.1,0,1,1,0,0,0,1,0,0.4,0.4,1.2,1.6,17,61,67,0.00,0.06,0.06,0.00,0.06,0.02,0.07,0.09,0.02,0.09,Matches,1625,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,8,3,37.5,0.44,0.17,0.00,0.00,14.0,0,0.05,-0.4,-0.4,768,939,81.8,12239,3861,392,436,89.9,321,374,85.8,37,75,49.3,0.6,-0.2,9,51,5,3,25,1.38,21,0,1,1,0,3,0.17,2,0,0,1,0,0,1149,91,444,458,253,32,1149,5,41.7,5,41.7,542,2,15,5,657,0,15,1,37,22,29,0,1,0,55,34,35,49.3
106,Toby Collyer,eng ENG,MF,Manchester Utd,21-119,2004,6,0,179,2.0,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,0,5,2,0.00,0.00,0.00,0.00,0.00,0.09,0.13,0.22,0.09,0.22,Matches,179,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,0,0.0,0.50,0.00,0.00,N/a,6.2,0,0.17,-0.2,-0.2,76,92,82.6,1127,121,37,43,86.0,32,37,86.5,3,4,75.0,0.4,-0.3,2,3,1,0,5,2.50,4,0,0,0,0,0,0.00,0,0,0,0,0,0,129,9,46,59,25,3,129,1,50.0,1,50.0,68,0,11,1,71,0,2,0,0,2,9,0,0,0,17,3,1,75.0
80,Tom Cairney,sct SCO,MF,Fulham,34-102,1991,22,2,494,5.5,1,0,1,1,0,0,3,1,0.2,0.2,1.0,1.2,14,47,29,0.18,0.00,0.18,0.18,0.18,0.04,0.17,0.21,0.04,0.21,Matches,494,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,5,2,40.0,0.91,0.36,0.20,0.50,23.3,1,0.04,+0.8,+0.8,482,533,90.4,7576,1648,267,286,93.4,181,194,93.3,29,39,74.4,1.1,-1.0,10,46,7,3,28,5.08,25,2,0,1,0,3,0.54,3,0,0,0,0,0,576,6,83,305,196,12,576,4,33.3,4,33.3,385,4,5,4,468,0,8,0,17,4,5,0,0,0,44,4,8,33.3
149,Tommy Doyle,eng ENG,MF,Wolves,23-197,2001,24,3,488,5.4,0,1,1,0,0,0,1,0,0.6,0.6,0.5,1.1,6,40,4,0.00,0.18,0.18,0.00,0.18,0.10,0.09,0.20,0.10,0.20,Matches,488,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,9,2,22.2,1.66,0.37,0.00,0.00,24.5,1,0.06,-0.6,-0.6,321,392,81.9,6591,2010,112,119,94.1,138,155,89.0,61,93,65.6,0.3,+0.5,7,44,3,0,17,3.13,11,4,1,0,0,3,0.55,2,0,1,0,0,0,463,22,128,258,80,4,463,5,55.6,1,11.1,260,0,9,4,303,0,5,0,15,5,6,0,0,0,43,1,6,14.3
478,Tomáš Souček,cz CZE,MF,West Ham,30-064,1995,31,26,2251,25.0,8,1,9,8,0,0,8,0,5.9,5.9,1.0,7.0,6,68,62,0.32,0.04,0.36,0.32,0.36,0.24,0.04,0.28,0.24,0.28,Matches,2251,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,50,14,28.0,2.00,0.56,0.16,0.57,11.2,0,0.12,+2.1,+2.1,623,844,73.8,10461,2887,310,392,79.1,236,307,76.9,60,86,69.8,1.2,0.0,14,58,8,1,43,1.72,35,0,0,2,1,3,0.12,2,0,0,0,1,0,1115,110,309,544,266,96,1115,6,54.5,5,45.5,433,3,17,10,666,0,41,4,11,18,19,1,0,0,52,90,65,58.1
4,Tosin Adarabioyo,eng ENG,DF,Chelsea,27-220,1997,20,13,1229,13.7,1,1,2,1,0,0,3,0,0.9,0.9,0.2,1.1,5,37,1,0.07,0.07,0.15,0.07,0.15,0.07,0.02,0.08,0.07,0.08,Matches,1229,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,12,2,16.7,0.88,0.15,0.08,0.50,12.5,0,0.08,+0.1,+0.1,988,1081,91.4,18105,6479,374,391,95.7,554,584,94.9,58,95,61.1,0.2,+0.8,1,53,1,0,12,0.88,7,0,0,0,0,1,0.07,0,0,0,1,0,0,1198,160,570,603,26,13,1198,4,80.0,0,0.0,713,0,3,0,916,0,8,1,0,10,10,0,0,0,34,36,26,58.1
203,Toti Gomes,pt POR,DF,Wolves,26-106,1999,27,26,2254,25.0,0,1,1,0,0,0,6,0,0.7,0.7,0.9,1.7,21,67,13,0.00,0.04,0.04,0.00,0.04,0.03,0.04,0.07,0.03,0.07,Matches,2254,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,7,2,28.6,0.28,0.08,0.00,0.00,11.6,0,0.10,-0.7,-0.7,1230,1444,85.2,20629,7317,556,607,91.6,575,624,92.1,75,150,50.0,0.6,+0.1,9,71,5,3,20,0.80,19,0,0,0,0,1,0.04,1,0,0,0,0,0,1713,198,810,830,92,15,1713,17,65.4,7,26.9,993,0,16,13,1163,0,22,4,12,22,37,0,1,0,95,47,24,66.2
15,Trent Alexander-Arnold,eng ENG,DF,Liverpool,26-207,1998,30,27,2240,24.9,3,6,9,3,0,0,5,0,1.8,1.8,6.7,8.5,49,211,87,0.12,0.24,0.36,0.12,0.36,0.07,0.27,0.34,0.07,0.34,Matches,2240,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,42,8,19.0,1.69,0.32,0.07,0.38,23.5,2,0.04,+1.2,+1.2,1357,1843,73.6,26053,10688,592,659,89.8,554,728,76.1,188,381,49.3,6.7,-0.7,50,192,62,20,93,3.73,71,14,4,0,0,10,0.40,9,1,0,0,0,0,2111,85,565,942,618,42,2111,14,45.2,15,48.4,1109,8,19,15,1342,0,11,1,142,30,49,0,0,0,126,3,13,18.8
